city,region,city_id,quarter,key,title,wordscount,titlewords,sentimentP1HV,sentiment_titleP1HV,setimentP1LM,sentiment_titleP1LM,postiveP2HV,negativeP2HV,postive_titleP2HV,negative_titleP2HV,postiveP2LM,negativeP2LM,postive_titleP2LM,negative_titleP2LM,scoreP1HV,score_titleP1HV,scoreP1LM,score_titleP1LM,SQHV,NcountHV,PcountHV,SQ_titleHV,Ncount_titleHV,Pcount_titleHV,SQLM,NcountLM,PcountLM,SQ_titleLM,Ncount_titleLM,Pcount_titleLM,Income,Rent,Unemployment,Population,6MonthRate,houseIndex
Canberra,,2,2009Q1,Canberra2009Q1,13,7393,106,153,6,36,1,13,0,7,1,9,4,2,1,0.020695252,0.000811579,0.004869471,0.000135263,1,0,1,0.875,0.076923077,0.538461538,0.692307692,0.307692308,0.692307692,0.666666667,0.076923077,0.153846154,13067,87.4,3.047479933,283.413,3.705234375,85.8
Canberra,,2,2009Q2,Canberra2009Q2,16,7221,118,119,7,8,1,13,2,8,2,9,5,3,2,0.016479712,0.000969395,0.00110788,0.000138485,0.866666667,0.125,0.8125,0.8,0.125,0.5,0.642857143,0.3125,0.5625,0.6,0.125,0.1875,13367,88.1,3.5584315,284.7133333,3.770769231,88.7
Canberra,,2,2009Q3,Canberra2009Q3,28,14098,205,292,10,15,4,27,1,11,2,16,11,8,4,0.020712158,0.00070932,0.001063981,0.000283728,0.964285714,0.035714286,0.964285714,0.846153846,0.071428571,0.392857143,0.592592593,0.392857143,0.571428571,0.666666667,0.142857143,0.285714286,13261,88.8,3.311009033,285.9393333,3.855378788,92.1
Canberra,,2,2009Q4,Canberra2009Q4,21,10831,139,233,4,47,1,20,0,4,0,14,6,2,2,0.021512326,0.00036931,0.004339396,9.23276E-05,1,0,0.952380952,1,0,0.19047619,0.7,0.285714286,0.666666667,0.5,0.095238095,0.095238095,14085,89.6,3.490112933,287.1436667,4.394469697,97.6
Canberra,,2,2010Q1,Canberra2010Q1,36,19601,243,470,19,87,0,34,1,17,1,21,6,4,3,0.023978368,0.000969338,0.004438549,0,0.971428571,0.027777778,0.944444444,0.944444444,0.027777778,0.472222222,0.777777778,0.166666667,0.583333333,0.571428571,0.083333333,0.111111111,12807,90.9,4.0782053,289.0093333,4.50421875,101.7
Canberra,,2,2010Q2,Canberra2010Q2,13,8024,81,202,4,-22,0,12,1,6,3,6,6,2,2,0.025174477,0.000498504,-0.002741775,0,0.923076923,0.076923077,0.923076923,0.666666667,0.230769231,0.461538462,0.5,0.461538462,0.461538462,0.5,0.153846154,0.153846154,14273,91.7,3.458839867,290.5776667,4.947307692,101.6
Canberra,,2,2010Q3,Canberra2010Q3,8,3881,62,106,8,19,0,8,0,7,0,3,3,2,2,0.027312548,0.002061324,0.004895645,0,1,0,1,1,0,0.875,0.5,0.375,0.375,0.5,0.25,0.25,14107,92.6,2.876328,291.572,5.155833333,101.6
Canberra,,2,2010Q4,Canberra2010Q4,12,6840,88,157,4,31,1,11,0,4,0,9,3,1,0,0.022953216,0.000584795,0.004532164,0.000146199,1,0,0.916666667,1,0,0.333333333,0.75,0.25,0.75,1,0,0.083333333,14992,93.9,3.1512494,293.0713333,5.281893939,102.5
Canberra,,2,2011Q1,Canberra2011Q1,17,8078,121,151,7,-27,-2,16,1,5,2,7,10,2,3,0.018692746,0.000866551,-0.003342411,-0.000247586,0.941176471,0.058823529,0.941176471,0.714285714,0.117647059,0.294117647,0.411764706,0.588235294,0.411764706,0.4,0.176470588,0.117647059,13514,95.6,3.7271128,294.5806667,5.316640625,102.3
Canberra,,2,2011Q2,Canberra2011Q2,5,2354,44,86,1,-13,0,5,0,2,1,1,3,0,0,0.03653356,0.000424809,-0.005522515,0,1,0,1,0.666666667,0.2,0.4,0.25,0.6,0.2,,0,0,14690,96.3,4.3519582,295.8533333,5.118615385,101.9
Canberra,,2,2011Q3,Canberra2011Q3,5,3035,43,36,-1,9,0,5,0,1,2,3,1,0,0,0.011861614,-0.000329489,0.002965404,0,1,0,1,0.333333333,0.4,0.2,0.75,0.2,0.6,,0,0,14792,98,3.709258567,296.6116667,4.986212121,98.7
Canberra,,2,2011Q4,Canberra2011Q4,15,8750,127,167,10,11,-1,14,0,8,0,6,7,1,2,0.019085714,0.001142857,0.001257143,-0.000114286,1,0,0.933333333,1,0,0.533333333,0.461538462,0.466666667,0.4,0.333333333,0.133333333,0.066666667,15543,99.8,3.487939167,298.4913333,4.954076923,100.9
Canberra,,2,2012Q1,Canberra2012Q1,21,10752,131,162,9,-33,2,17,4,9,2,8,10,3,2,0.015066964,0.000837054,-0.003069196,0.000186012,0.80952381,0.19047619,0.80952381,0.818181818,0.095238095,0.428571429,0.444444444,0.476190476,0.380952381,0.6,0.095238095,0.142857143,13983,100.6,4.083714567,300.721,4.694846154,100.8
Canberra,,2,2012Q2,Canberra2012Q2,19,10003,132,192,3,-51,1,19,0,7,3,7,11,4,3,0.019194242,0.00029991,-0.00509847,9.997E-05,1,0,1,0.7,0.157894737,0.368421053,0.388888889,0.578947368,0.368421053,0.571428571,0.157894737,0.210526316,14998,101.6,3.647485633,302.4636667,4.461923077,99.5
Canberra,,2,2012Q3,Canberra2012Q3,11,6205,83,94,3,7,2,9,2,5,2,8,3,2,2,0.015149073,0.000483481,0.001128122,0.000322321,0.818181818,0.181818182,0.818181818,0.714285714,0.181818182,0.454545455,0.727272727,0.272727273,0.727272727,0.5,0.181818182,0.181818182,14603,102.1,3.539022167,303.9353333,4.152923077,99.5
Canberra,,2,2012Q4,Canberra2012Q4,8,3910,61,72,0,-25,0,8,0,1,1,2,4,0,0,0.018414322,0,-0.006393862,0,1,0,1,0.5,0.125,0.125,0.333333333,0.5,0.25,,0,0,15258,102.9,3.9231801,305.0366667,3.500075758,101.8
Canberra,,2,2013Q1,Canberra2013Q1,8,3727,51,90,3,6,0,7,1,4,2,4,3,0,0,0.024148108,0.000804937,0.001609874,0,0.875,0.125,0.875,0.666666667,0.25,0.5,0.571428571,0.375,0.5,,0,0,13855,103.2,5.156606667,306.232,3.19015625,100.3
Canberra,,2,2013Q2,Canberra2013Q2,16,8105,135,117,7,1,0,13,2,7,2,10,6,1,1,0.014435534,0.000863664,0.000123381,0,0.866666667,0.125,0.8125,0.777777778,0.125,0.4375,0.625,0.375,0.625,0.5,0.0625,0.0625,14715,103.9,4.1093793,307.4366667,3.062076923,101
Canberra,,2,2013Q3,Canberra2013Q3,9,5863,58,143,6,4,-1,9,0,6,0,5,3,2,3,0.024390244,0.001023367,0.000682245,-0.000170561,1,0,1,1,0,0.666666667,0.625,0.333333333,0.555555556,0.4,0.333333333,0.222222222,14416,103.8,3.921437467,308.571,2.793560606,101.1
Canberra,,2,2013Q4,Canberra2013Q4,23,11660,173,263,9,-49,1,19,4,11,5,9,13,4,3,0.022555746,0.00077187,-0.004202401,8.57633E-05,0.826086957,0.173913043,0.826086957,0.6875,0.217391304,0.47826087,0.409090909,0.565217391,0.391304348,0.571428571,0.130434783,0.173913043,15324,103.3,3.6340585,309.479,2.725606061,101.8
Canberra,,2,2014Q1,Canberra2014Q1,20,9906,139,262,9,40,0,19,1,10,2,12,5,2,1,0.026448617,0.00090854,0.004037957,0,0.95,0.05,0.95,0.833333333,0.1,0.5,0.705882353,0.25,0.6,0.666666667,0.05,0.1,13759,103.1,4.063822467,310.7806667,2.770859375,102.3
Canberra,,2,2014Q2,Canberra2014Q2,24,12454,153,206,3,18,-1,22,1,7,4,10,12,2,3,0.01654087,0.000240886,0.001445319,-8.02955E-05,0.956521739,0.041666667,0.916666667,0.636363636,0.166666667,0.291666667,0.454545455,0.5,0.416666667,0.4,0.125,0.083333333,14647,103.1,3.861409,311.561,2.885692308,103.3
Canberra,,2,2014Q3,Canberra2014Q3,17,8761,122,227,4,17,-1,16,1,5,3,11,5,3,4,0.025910284,0.000456569,0.001940418,-0.000114142,0.941176471,0.058823529,0.941176471,0.625,0.176470588,0.294117647,0.6875,0.294117647,0.647058824,0.428571429,0.235294118,0.176470588,14332,102.1,4.603333833,312.559,2.954015152,103.5
Canberra,,2,2014Q4,Canberra2014Q4,23,13924,158,347,18,2,6,21,0,13,0,13,8,8,2,0.024921,0.001292732,0.000143637,0.000430911,1,0,0.913043478,1,0,0.565217391,0.619047619,0.347826087,0.565217391,0.8,0.086956522,0.347826087,15031,101.4,4.587870433,313.6676667,3.008787879,104.3
Canberra,,2,2015Q1,Canberra2015Q1,23,14551,158,327,12,-51,1,23,0,11,2,8,11,5,4,0.022472682,0.000824686,-0.003504914,6.87238E-05,1,0,1,0.846153846,0.086956522,0.47826087,0.421052632,0.47826087,0.347826087,0.555555556,0.173913043,0.217391304,13600,100.5,5.1207654,315.0746667,2.762890625,105.4
Canberra,,2,2015Q2,Canberra2015Q2,27,17969,181,463,13,1,3,26,1,10,1,13,12,7,5,0.025766598,0.000723468,5.56514E-05,0.000166954,0.962962963,0.037037037,0.962962963,0.909090909,0.037037037,0.37037037,0.52,0.444444444,0.481481481,0.583333333,0.185185185,0.259259259,14251,100.3,4.079781067,316.325,2.523923077,106.2
Canberra,,2,2015Q3,Canberra2015Q3,21,10678,149,362,10,73,-1,21,0,10,2,16,3,2,3,0.03390148,0.000936505,0.006836486,-9.36505E-05,1,0,1,0.833333333,0.095238095,0.476190476,0.842105263,0.142857143,0.761904762,0.4,0.142857143,0.095238095,13981,100,5.0105029,317.6846667,2.476818182,107.6
Canberra,,2,2015Q4,Canberra2015Q4,21,12700,150,382,16,19,-2,21,0,13,0,11,8,1,3,0.03007874,0.001259843,0.001496063,-0.00015748,1,0,1,1,0,0.619047619,0.578947368,0.380952381,0.523809524,0.25,0.142857143,0.047619048,14626,99.9,4.8051905,318.7383333,2.598636364,110.6
Canberra,,2,2016Q1,Canberra2016Q1,20,10347,153,324,16,46,2,19,1,13,2,15,5,4,2,0.031313424,0.001546342,0.004445733,0.000193293,0.95,0.05,0.95,0.866666667,0.1,0.65,0.75,0.25,0.75,0.666666667,0.1,0.2,13338,99.9,4.867658033,320.3163333,2.554384615,110.2
Canberra,,2,2016Q2,Canberra2016Q2,18,10173,138,265,6,9,-4,17,1,7,2,8,6,1,5,0.026049346,0.000589797,0.000884695,-0.000393198,0.944444444,0.055555556,0.944444444,0.777777778,0.111111111,0.388888889,0.571428571,0.333333333,0.444444444,0.166666667,0.277777778,0.055555556,14318,99.8,3.5977595,321.541,2.379,112.6
Canberra,,2,2016Q3,Canberra2016Q3,15,9613,118,266,11,-2,2,15,0,7,0,8,6,3,1,0.027670862,0.001144284,-0.000208052,0.000208052,1,0,1,1,0,0.466666667,0.571428571,0.4,0.533333333,0.75,0.066666667,0.2,14139,99.9,3.521810533,323.053,2.28969697,113.5
Canberra,,2,2016Q4,Canberra2016Q4,9,6443,80,141,5,-81,0,8,0,3,0,1,8,2,2,0.021884215,0.000776036,-0.012571783,0,1,0,0.888888889,1,0,0.333333333,0.111111111,0.888888889,0.111111111,0.5,0.222222222,0.222222222,15351,100.1,3.640060533,324.689,2.277538462,116.7
Canberra,,2,2017Q1,Canberra2017Q1,12,6309,116,213,15,-12,3,12,0,10,1,6,4,5,2,0.033761293,0.002377556,-0.001902045,0.000475511,1,0,1,0.909090909,0.083333333,0.833333333,0.6,0.333333333,0.5,0.714285714,0.166666667,0.416666667,14021,100.6,4.223009833,326.6783333,2.197923077,120
Canberra,,2,2017Q2,Canberra2017Q2,9,4840,102,108,12,-35,-1,8,0,7,1,3,6,1,2,0.02231405,0.002479339,-0.007231405,-0.000206612,1,0,0.888888889,0.875,0.111111111,0.777777778,0.333333333,0.666666667,0.333333333,0.333333333,0.222222222,0.111111111,14790,101.3,3.9215969,328.115,2.083076923,121.5
Canberra,,2,2017Q3,Canberra2017Q3,8,4079,64,91,5,1,1,8,0,4,0,5,2,1,0,0.02230939,0.001225791,0.000245158,0.000245158,1,0,1,1,0,0.5,0.714285714,0.25,0.625,1,0,0.125,14616,101.7,4.1976558,329.661,2.095230769,121.3
Canberra,,2,2017Q4,Canberra2017Q4,12,6123,122,153,3,-10,-5,12,0,5,3,5,7,1,5,0.024987751,0.000489956,-0.001633186,-0.000816593,1,0,1,0.625,0.25,0.416666667,0.416666667,0.583333333,0.416666667,0.166666667,0.416666667,0.083333333,15333,102.4,3.6968004,331.1606667,2.135153846,123.4
Canberra,,2,2018Q1,Canberra2018Q1,10,6605,71,158,5,-17,-2,10,0,4,0,7,3,0,2,0.023921272,0.000757002,-0.002573808,-0.000302801,1,0,1,1,0,0.4,0.7,0.3,0.7,0,0.2,0,14124,103.2,4.517292267,333.0223333,2.157230769,124.5
Canberra,,2,2018Q2,Canberra2018Q2,2,1274,13,16,-2,-16,-2,1,1,0,1,0,2,0,1,0.01255887,-0.001569859,-0.01255887,-0.001569859,0.5,0.5,0.5,0,0.5,0,0,1,0,0,0.5,0,15083,104,3.319456733,334.615,2.224384615,125.2
Canberra,,2,2018Q3,Canberra2018Q3,7,3880,58,29,0,-8,-4,5,1,2,2,3,4,0,3,0.007474227,0,-0.002061856,-0.001030928,0.833333333,0.142857143,0.714285714,0.5,0.285714286,0.285714286,0.428571429,0.571428571,0.428571429,0,0.428571429,0,14812,104.8,3.625509833,335.9073333,2.363384615,125.8
Canberra,,2,2018Q4,Canberra2018Q4,12,7041,89,104,5,-5,1,10,1,6,1,6,5,1,1,0.014770629,0.000710126,-0.000710126,0.000142025,0.909090909,0.083333333,0.833333333,0.857142857,0.083333333,0.5,0.545454545,0.416666667,0.5,0.5,0.083333333,0.083333333,15631,105.5,3.274901433,336.9756667,2.338030303,125.6
Canberra,,2,2019Q1,Canberra2019Q1,13,6969,103,105,-1,-15,-2,12,1,4,4,5,8,1,3,0.015066724,-0.000143493,-0.002152389,-0.000286985,0.923076923,0.076923077,0.923076923,0.5,0.307692308,0.307692308,0.384615385,0.615384615,0.384615385,0.25,0.230769231,0.076923077,14309,106.3,3.801510667,338.4516667,2.1821875,124.5
Canberra,,2,2019Q2,Canberra2019Q2,14,7554,110,60,1,-19,0,9,5,4,6,7,6,3,3,0.007942812,0.00013238,-0.002515224,0,0.642857143,0.357142857,0.642857143,0.4,0.428571429,0.285714286,0.538461538,0.428571429,0.5,0.5,0.214285714,0.214285714,15459,107.3,3.672699867,339.662,1.700230769,124.7
Canberra,,2,2019Q3,Canberra2019Q3,8,4641,70,93,5,1,0,7,1,4,1,3,5,1,1,0.020038785,0.001077354,0.000215471,0,0.875,0.125,0.875,0.8,0.125,0.5,0.375,0.625,0.375,0.5,0.125,0.125,15276,107.8,3.490815033,340.5933333,1.345606061,124.1
Canberra,,2,2019Q4,Canberra2019Q4,7,3666,65,82,5,-11,1,7,0,3,0,2,4,1,0,0.022367703,0.001363884,-0.003000546,0.000272777,1,0,1,1,0,0.428571429,0.333333333,0.571428571,0.285714286,1,0,0.142857143,15813,108.4,2.776619433,341.4906667,1.124242424,128
